LEI,Legal Name_x,Country_x,Status_x,Legal Name_y,Country_y,City,Status_y,Last Update,Next Renewal
4469000001D6S4Y5A081,AGRICOLA AMAJAC SA DE CV,MX,ACTIVE,,,,,,
4469000001D6SJ2SXJ31,DESARROLLADORA HOTELERA ACUEDUCTO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001D69GLIM750,CHG-MERIDIAN MEXICO S A P I DE CV,MX,ACTIVE,,,,,,
4469000001D3HM4B3D32,GERDAU CORSA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001D724NIG005,FIDEICOMISO 4317/2021 GFM,MX,ACTIVE,,,,,,
4469000001D70QSUU590,BLC BRISAS LOS CABOS SA DE CV,MX,ACTIVE,,,,,,
4469000001D6ZFC0Z814,UNIVERSIDAD INSURGENTES HOLDING S A P I DE CV,MX,ACTIVE,,,,,,
4469000001D723NVFK76,CONCECUTEX SA DE CV,MX,ACTIVE,,,,,,
4469000001D68CXVVX26,SANTA CATARINA DEL PONIENTE SA DE CV,MX,ACTIVE,,,,,,
4469000001D6JK9UGP41,FOINBRA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001D79JK9H732,REPRESENTACIONES TURISTICAS MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001D7AW7C8G60,MINORTE SA DE CV,MX,ACTIVE,,,,,,
4469000001D7C3LDDM20,CALERAS DE LA LAGUNA SA DE CV,MX,ACTIVE,,,,,,
4469000001D7C4ISHW34,CALIDRA DE OCCIDENTE SA DE CV,MX,ACTIVE,,,,,,
4469000001D79DY7WG17,MOLINO LA FAMA SA DE CV,MX,ACTIVE,,,,,,
4469000001D7C3NU5X77,CAL QUIMICA MEXICANA SA DE CV,MX,ACTIVE,,,,,,
4469000001D7C552NK51,CAL DE APASCO SA DE CV,MX,ACTIVE,,,,,,
4469000001D7C5LSBU93,CALIDRA DE ORIENTE SA DE CV,MX,ACTIVE,,,,,,
4469000001D7B0SJLZ11,HARINERA DE SINALOA SA DE CV,MX,ACTIVE,,,,,,
4469000001D79IERWB13,FIDEICOMISO DE ADMINISTRACION CIB/3205,MX,ACTIVE,,,,,,
4469000001D72JP5T261,CONCESIONARIA DE ALUMBRADO DE GUADALAJARA SA DE CV,MX,ACTIVE,,,,,,
4469000001D7KWCVDJ78,RANCHO MEDIO KILO S.P.R. DE R.L.,MX,ACTIVE,,,,,,
4469000001D7KOT5QX38,SABELDOS SA DE CV,MX,ACTIVE,,,,,,
4469000001D7JDD71J97,FIDEICOMISO PG CIB/2854,MX,ACTIVE,,,,,,
4469000001D7JDCXYP22,FIDEICOMISO PG CIB/2855,MX,ACTIVE,,,,,,
4469000001D79MQZ2108,COMPASS INVESTMENTS DE MEXICO SA DE CV SOCIEDAD OPERADORA DE FONDOS DE INVERSION,MX,ACTIVE,,,,,,
4469000001D7V3AE2H97,SERVICES & INVESTMENT HOLDING SAS,CO,ACTIVE,,,,,,
4469000001D7CFI3ND03,CABO LHR S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001D7OZJO6148,PALMEX ALIMENTOS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001D7TJFPVO07,DESARROLLADORA DEFENSORES 1001 S A P I DE CV,MX,ACTIVE,,,,,,
4469000001D80FNFZD60,MOLINERA DEL FUERTE SA DE CV,MX,ACTIVE,,,,,,
4469000001D83E6LA349,CALENTADORES DE AMERICA SA DE CV,MX,ACTIVE,,,,,,
4469000001D5ZXBCQM47,FONDO DE GARANTIA Y FOMENTO PARA LA AGRICULTURA GANADERIA Y AVICULTURA,MX,ACTIVE,,,,,,
4469000001D84RQ3J254,DIAVAZ SERVICIOS DE PRODUCCION SA DE CV,MX,ACTIVE,,,,,,
4469000001BR3LAFNM78,INTERPEC SAN MARCOS SA DE CV,MX,ACTIVE,,,,,,
4469000001D8NKJIU404,INMOBILIARIA SIBBCASA SA DE CV,MX,ACTIVE,,,,,,
4469000001D8Q6UEFY45,YUCALPETEN RESORT & MARINA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001D8F353UX74,CENTRO DE ESTUDIOS ACUEDUCTO AC,MX,ACTIVE,,,,,,
4469000001D908E14Z44,TOSCANA DESARROLLOS SA DE CV,MX,ACTIVE,,,,,,
4469000001D8YQ7K2230,CASAS PROCSA SA DE CV,MX,ACTIVE,,,,,,
4469000001D91JBSLL37,TAU ESTRATEGIAS COMERCIALES SAS DE CV,MX,ACTIVE,,,,,,
4469000001D906QUSN79,MIEL MEX SA DE CV,MX,ACTIVE,,,,,,
4469000001D976CQGY03,CEREALES Y PASTAS SA DE CV,MX,ACTIVE,,,,,,
4469000001D932S51924,DESARROLLOS VISTAS DE MITA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001D9018PGI97,FIDEICOMISO 5225/2022 GFM,MX,ACTIVE,,,,,,
4469000001D906V2G773,NATURASOL SA DE CV,MX,ACTIVE,,,,,,
4469000001D91WNJ8Q73,BANCA MIFEL SOCIEDAD ANONIMA FIDEICOMISO 3916/2020,MX,ACTIVE,,,,,,
4469000001D9BYKFKV09,SARRE INFRAESTRUCTURA Y SERVICIOS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001D9C06E8F90,PAPAGOS SERVICIOS PARA LA INFRAESTRUCTURA S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BS0HFYX355,INM.B.B. SA DE CV,MX,ACTIVE,,,,,,
4469000001D9BOUTGE77,"BANCO MONEX SA IBM MONEX GRUPO FIANANCIERO POR CUENTA DEL FIDEICOMISO F/414 ""MANTE-OCAMPO TULA""",MX,ACTIVE,,,,,,
4469000001D9N1D8DY56,AUTOPISTA MANTE TULA SA DE CV,MX,ACTIVE,,,,,,
4469000001D9LNOZ8388,ALTENER SA DE CV,MX,ACTIVE,,,,,,
4469000001D9RADRGE36,AGRICOLA EL EDEN SA DE CV,MX,ACTIVE,,,,,,
4469000001D9M36X2S43,WALTON 3 FIDEICOMISO INDUSTRIAL III WI CIB/3683,MX,ACTIVE,,,,,,
4469000001D9LSPNKX49,WALTON 3 FIDEICOMISO INDUSTRIAL IV WI CIB/3832,MX,ACTIVE,,,,,,
4469000001D9DHQYZL26,WALTON 3 FIDEICOMISO INDUSTRIAL WV I CIB/3676,MX,ACTIVE,,,,,,
4469000001D9KMRGGB37,CALLE 8 RETAIL S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001D9SMSXA996,DESARROLLOS INMOBILIARIOS PROYECTOS 9 S A P I DE CV,MX,ACTIVE,,,,,,
4469000001D9RHR84T17,BANCO VE POR MAS FIDEICOMISO 196,MX,ACTIVE,,,,,,
4469000001D9KP9Q8198,WALTON 3 FIDEICOMISO INDUSTRIAL IV CIB/3685,MX,ACTIVE,,,,,,
4469000001DA1E0A2P88,BME SHIPPING II SA DE CV,MX,ACTIVE,,,,,,
4469000001D9QYWW7257,"GRADBOLD, S.A",UY,ACTIVE,,,,,,
4469000001DA18SCXP64,PUBLISEG SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001DABJEPPY60,PERFORADORA PROFESIONAL AKAL I SA DE CV,MX,ACTIVE,,,,,,
4469000001DACX21JC69,SUK TRAPEZITA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DACXFDF326,SUKUK GLOBAL SERVICES SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001DACM58KI31,TAURO TEXTIL SA DE CV,MX,ACTIVE,,,,,,
4469000001D9X39KLZ37,SEKURA CONTROLADORA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DAGW6TBE41,MAJAHUA RESORTS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DAEFLXZ303,FIDEICOMISO IRREVOCABLE DE ADMINISTRACIÓN Y FUENTE DE PAGO NO. CIB/3414,MX,ACTIVE,,,,,,
4469000001DAFV6GG034,GRAND TOWER CENTENARIO SA DE CV,MX,ACTIVE,,,,,,
4469000001DAH3RU2E06,CIBANCO SA IBM FIDEICOMISO CIB/3660,MX,ACTIVE,,,,,,
4469000001DAH1K7QZ25,GRANJAS AVICOLAS RANCHO GRANDE S.P.R. DE R.L.,MX,ACTIVE,,,,,,
4469000001DAH2U5W468,FIDEICOMISO 4093/2020 AVERANDA GFM,MX,ACTIVE,,,,,,
4469000001DAPR1CFL03,INTEGRAL SHOW SA DE CV,MX,ACTIVE,,,,,,
4469000001DAPPG9U458,DESARROLLOS MALLORQUINES EN HOLBOX SA DE CV,MX,ACTIVE,,,,,,
4469000001DAY9FD8296,PUERTOS INTEGRALES DEL SURESTE SA DE CV,MX,ACTIVE,,,,,,
4469000001DAWMKQ9583,TIERRA Y ARMONIA SA DE CV,MX,ACTIVE,,,,,,
4469000001DAZOLA6Q67,TOYOTA INDUSTRIES COMMERCIAL LEASE S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DAZXN09M15,"BANCO ACTINVER, S.A. POR CUENTA DEL FIDEICOMISO NO. 5362",MX,ACTIVE,,,,,,
4469000001DAYGFEYS83,MOVILIDAD INTEGRAL DE VANGUARDIA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DB9LF2E955,MOMENTUM GRUPO EMPRESARIAL 30 M SA DE CV,MX,ACTIVE,,,,,,
4469000001DB9SKZ2866,DRAGON TRADE DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001DBFE3RDY86,HARINERA LOS PIRINEOS SA DE CV,MX,ACTIVE,,,,,,
4469000001DB17TBMA56,FIDEICOMISO DE ADMINISTRACION CIB/3861,MX,ACTIVE,,,,,,
4469000001DBGJ8QPV16,WIMOB S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DBGTJQWU45,TABLEX MILLER S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DBJQ14HR17,MS/U-CALLI PROPERTIES I S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DA2NEV0228,IMPORTADORA MINISO SA DE CV,MX,ACTIVE,,,,,,
4469000001DB878KEQ43,"CONTRATO DE FIDEICOMISO IRREVOCABLE DE EMISIÓN, ADMINISTRACIÓN Y PAGO NO. F/5248",MX,ACTIVE,,,,,,
4469000001DBPSQ0AN71,BANCA MIFEL FIDEICOMISO 1689/2013,MX,ACTIVE,,,,,,
4469000001DAGTTE7Y58,CONTRATO DE FIDEICOMISO IRREVOCABLE DE ADMINISTRACIÓN Y FUENTE DE PAGO NO. CIB/3760,MX,ACTIVE,,,,,,
4469000001DBMQYKI469,CIBANCO SA IBM FIDEICOMISO CIB 3665,MX,ACTIVE,,,,,,
4469000001DBTHFJLF58,APLAZ SA DE CV,MX,ACTIVE,,,,,,
4469000001DBGRYE9D67,EDIFICANDO TALENTO S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DBQR327W67,EQUITY LINK SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001DC2962H994,CONTRATO DE FIDEICOMISO IRREVOCABLE DE ADMINISTRACIÓN Y FUENTE DE PAGO CIB/3865,MX,ACTIVE,,,,,,
4469000001DC3P0Q7Y02,"FIDEICOMISO IRREVOCABLE TRASLATIVO DE DOMINIO, DE ADMINISTRACIÓN, CON DERECHO DE REVERSIÓN F/4202",MX,ACTIVE,,,,,,
4469000001DC5GT7H051,LOGISTICA INDUSTRIAL DE TIJUANA ESTE SA DE CV,MX,ACTIVE,,,,,,
4469000001DC2KSV4I52,VIA INDUSTRIAL DEL NOROESTE SA DE CV,MX,ACTIVE,,,,,,
4469000001DCATIFXC36,GRUPO KETTERA SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001DCKS9S4E93,MMK CAPITEL S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DCFKTRNR27,LABORATORIOS LE ROY SA DE CV,MX,ACTIVE,,,,,,
4469000001DCEYZ3LI28,FIDEICOMISO F/8851 BANCO MONEX SA INSTITUCIÓN DE BANCA MULTIPLE MONEX GRUPO FINANCIERO DIVISION FIDUCIARIA,MX,ACTIVE,,,,,,
4469000001DCUL9X1F35,CONTRATO DE FIDEICOMISO IRREVOCABLE DE ADMINISTRACIÓN Y FUENTE DE PAGO NO. CIB/3734,MX,ACTIVE,,,,,,
4469000001DCP4NBUY27,FIDEICOMISO PRIVADO IRREVOCABLE DE ADMINISTRACION Y PAGO NUMERO 80781,MX,ACTIVE,,,,,,
4469000001DCM99HKS04,AROMATIZANTES PARA AUTO DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001DCMEENFK29,TIM DEL MAYAB SA DE CV,MX,ACTIVE,,,,,,
4469000001DCPG1VG950,BANCO INVEX SA FIDEICOMISO INVEX CIENTO VEINTITRES 123 MELIA CASA GRANDE,MX,ACTIVE,,,,,,
4469000001DCDUYSQE90,IGASAMEX BAJIO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DCUNAG9H04,AGRICOLA LOS CERRITOS S.P.R. DE R.L.,MX,ACTIVE,,,,,,
4469000001DCV0S0PD93,CERRITOS PRODUCE SPR DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BRP37GZM71,SOCIEDAD FINANCIERA ALPURA SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001DC5DSTKP45,EMPRESAS BENGON SA DE CV,MX,ACTIVE,,,,,,
4469000001DCTJBVS921,BANCO INVEX SA FIDEICOMISO INVEX 138 EL DORADO,MX,ACTIVE,,,,,,
4469000001DCW9MO5D57,HCA ASESORES INDEPENDIENTES SA DE CV,MX,ACTIVE,,,,,,
4469000001DCB1XTGA19,INDUSTRIAL GATE TIJUANA 1 SA DE CV,MX,ACTIVE,,,,,,
4469000001DCZD4AGY65,FLORES DE CHILTEPEC SA DE CV,MX,ACTIVE,,,,,,
4469000001DCWHHZ9S57,SANTILLANA EDUCACION MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001DCW20H1M78,IGS INDUSTRIAL FUND III S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DD7JALSB19,COMERCIAL DE MERCANCIAS Y SERVICIOS GERS SA DE CV,MX,ACTIVE,,,,,,
4469000001DD7HZNBR83,UNION DE LECHEROS DE LOS CAMPOS SC DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DD7K84H447,TRANSPORTES JAGUAR DEL VALLE SA DE CV,MX,ACTIVE,,,,,,
4469000001DD51HSEM03,DISTRIBUIDORA DE TEXTILES AVANTE SA DE CV,MX,ACTIVE,,,,,,
4469000001DCL89MN933,"BANCO NACIONAL DE MÉXICO, S.A., INTEGRANTE DEL GRUPO FINANCIERO BANAMEX, EN SU CÁRACTER DE FIDUCIARIO DEL FIDEICOMISO CON EL NÚMERO 111353-2",MX,ACTIVE,,,,,,
4469000001DCKOWSG412,"BANCO NACIONAL DE MÉXICO, S.A., INTEGRANTE DEL GRUPO FINANCIERO BANAMEX, EN SU CÁRACTER DE FIDUCIARIO DEL FIDEICOMISO CON EL NÚMERO 111284-6",MX,ACTIVE,,,,,,
4469000001DDEQNDS869,"BANCO VE POR MAS, S.A. FIDEICOMISO 801",MX,ACTIVE,,,,,,
4469000001DDG30SUZ94,INMOBILIARIA ATESA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DD7ROBEZ78,FIDEICOMISO IRREVOCABLE DE ADMINISTRACIÓN Y FUENTE DE PAGO NO. CIB/3879,MX,ACTIVE,,,,,,
4469000001DDN8VJ8I12,HOLDING GRUPO ANDERSONS SA DE CV,MX,ACTIVE,,,,,,
4469000001DD6BFPMI78,FIDEICOMISO WSC-INTERMEX II CIB/3704,MX,ACTIVE,,,,,,
4469000001DD6BEJPO82,FIDEICOMISO WSC-VYNMSA CIB/3475,MX,ACTIVE,,,,,,
4469000001DD6BCY9E37,FIDEICOMISO INDUSTRIAL VI-A F/5108,MX,ACTIVE,,,,,,
4469000001DD6BBWEI91,WALTON 3 FIDEICOMISO INDUSTRIAL WV II CIB/3887,MX,ACTIVE,,,,,,
4469000001DD3D3CUB08,WALTON 3 FIDEICOMISO INDUSTRIAL V CIB/3739,MX,ACTIVE,,,,,,
4469000001DDP3XB7538,COSTA MUJERES RESORT SA DE CV,MX,ACTIVE,,,,,,
4469000001DDRZ11F335,PUNTA BANDERA GM S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DE08EHGR45,ASCENDANCY SA DE CV,MX,ACTIVE,,,,,,
4469000001DE2ZEHBJ62,FICEIN UNION DE CREDITO SA DE CV,MX,ACTIVE,,,,,,
4469000001DD39FRA836,LLAVES ALTUNA DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001DE1HVFUF94,ZANDA VERTICAL SA DE CV,MX,ACTIVE,,,,,,
4469000001DB9KBGBC07,GRUPO DIAGNOSTICO MEDICO PROA SA DE CV,MX,ACTIVE,,,,,,
4469000001DE1RY70G61,"BANCO SABADELL, S.A. FIDEICOMISO 014 PDUM",MX,ACTIVE,,,,,,
4469000001DE05WFSD80,TEGRANT DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001DDXB0ZTN81,PROYECTOS ADAMANTINE SA DE CV SOFOM ER,MX,ACTIVE,,,,,,
4469000001DDT2KBOK41,FIBRA PLUS F/1110,MX,ACTIVE,,,,,,
4469000001DEH8BXY010,ALIMENTOS CONCENTRADOS USA SA DE CV,MX,ACTIVE,,,,,,
4469000001DEN7E2EO59,INMOBILIARIA CANOPO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DEA4CU2M67,BBVA PENSIONES MEXICO SA DE CV GRUPO FINANCIERO BBVA MEXICO,MX,ACTIVE,,,,,,
4469000001DE2V21O148,INTRAURBANA DE OCCIDENTE SA DE CV,MX,ACTIVE,,,,,,
4469000001DEU7PFEL29,NITROPISO SA DE CV,MX,ACTIVE,,,,,,
4469000001DEVPUULY69,INMOBILIARIA LASCOUX PONIENTE SA DE CV,MX,ACTIVE,,,,,,
4469000001DEU6WDZX19,VDM ADMINISTRADORA DE FRANQUICIAS SA DE CV,MX,ACTIVE,,,,,,
4469000001DENAVV3Y30,CASHAHORA SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001DEVVIZKN72,AGROMERCANTIL DEL NORTE SPR DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DCCHQE3O71,"CONTRATO DE FIDEICOMISO IRREVOCABLE TRASLATIVO DE DOMINIO DE ADMINISTRACIÓN, FUENTE DE PAGO Y GARANTÍA NO. CIB/3787",MX,ACTIVE,,,,,,
4469000001DF5MKBI225,BALEAR INMOBILIARIA SA DE CV,MX,ACTIVE,,,,,,
4469000001DF4A12F864,SUPER GAS DE CIUDAD JUAREZ SA DE CV,MX,ACTIVE,,,,,,
4469000001DF8SCDL247,GAZPRO SA DE CV,MX,ACTIVE,,,,,,
4469000001DFLLLUGE91,MAC HEALTH S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DFMPTNNT54,PASTEURIZADORA MAULEC S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DFMWTDNT78,SISTEMA EDUCATIVO FEMENINO AC,MX,ACTIVE,,,,,,
4469000001DFPM1KDQ79,CONTROLADORA VENTURA SA DE CV,MX,ACTIVE,,,,,,
4469000001DFO5260H30,X-ELIO FV CONEJOS MEDANOS S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DFFKL82806,ALTERNA BR S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DFLTVT8H50,CONSTRUCTORA INTERURBANA DE QUERETARO SA DE CV,MX,ACTIVE,,,,,,
4469000001DFWLMELC47,APOYO AL DESARROLLO MEXICANO SC,MX,ACTIVE,,,,,,
4469000001DFMSZBKY48,FIDEICOMISO 4204/2021 GFM,MX,ACTIVE,,,,,,
4469000001DFE5KZQX10,RT ESTRATEGIAS COMERCIALES SA DE CV,MX,ACTIVE,,,,,,
4469000001DERM0LLH93,ARVAL COLOMBIA SAS,CO,ACTIVE,,,,,,
4469000001DGB41LVN96,ACUEDUCTO CUCHILLO 2 S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DGI4UR2P20,NOVAG INFANCIA SA DE CV,MX,ACTIVE,,,,,,
4469000001DG9JHO8N05,GP BIENES INMUEBLES SA DE CV,MX,ACTIVE,,,,,,
4469000001DGJQKTSV36,COMERCIAL DE MERCANCIAS SELECTAS DE GUADALAJARA SA DE CV,MX,ACTIVE,,,,,,
4469000001DGJWNR1J12,ALCOHOLERA COMEG SA DE CV,MX,ACTIVE,,,,,,
4469000001DGZAPM9P15,PRODUCTORA MEXICANA DE ARROZ S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DGZBI6ZE93,DISTRIBUIDORA VICTORIA DE LOS LLANOS SA DE CV,MX,ACTIVE,,,,,,
4469000001DH3PZAKB52,AGROPECUARIA PIEDADENSE SA DE CV,MX,ACTIVE,,,,,,
4469000001DGTS89KU61,GRUPO IMPORTADOR TRINITEX SA DE CV,MX,ACTIVE,,,,,,
4469000001DH0W0FUR67,WSC CKD FIDEICOMISO LITIBU CIB/2652,MX,ACTIVE,,,,,,
4469000001DFE2GHSX76,FV XOXOCOTLA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DH9N4I1I72,"HSBC MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO HSBC, DIVISION FIDUCIARA F/3104230",MX,ACTIVE,,,,,,
4469000001DGRO9MEO57,COFRADIS S.A,UY,ACTIVE,,,,,,
4469000001DGZRVMT498,CALIDRA MEXICO S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DHKSB32P40,UNION DE CREDITO AGRICULTORES DE CUAUHTEMOC SA DE CV,MX,ACTIVE,,,,,,
4469000001DHM8RB7J18,HOTELERA SUNRISE SA DE CV,MX,ACTIVE,,,,,,
4469000001DHASO46586,CONCESIONES INTEGRALES SA DE CV,MX,ACTIVE,,,,,,
4469000001DHKUPHY727,MHKL HOTEL VENTURE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001DHC6RMKM06,BLUE ENERGY AND ELECTRICITY S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DHMJLB5D58,FIDEICOMISO IRREVOCABLE DE ADMINISTRACIÓN Y FUENTE DE PAGO NO.CIB/3949,MX,ACTIVE,,,,,,
4469000001DHMH9GSU32,CONTRATO DE FIDEICOMISO IRREVOCABLE DE ADMINISTRACIÓN Y FUENTE DE PAGO NÚMERO CIB/3779,MX,ACTIVE,,,,,,
4469000001DHNR5JB542,AUTOVIA PIRAMIDES TULANCINGO PACHUCA SA DE CV,MX,ACTIVE,,,,,,
4469000001DHUQVQJC22,SPRAYLAB SA DE CV,MX,ACTIVE,,,,,,
4469000001DI3I8GAI10,MOVICON INFRAESTRUCTURA Y PAVIMENTOS S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DHZ0V6C660,INDUSTRIAL GATE REYNOSA SA DE CV,MX,ACTIVE,,,,,,
4469000001DI4OUTCE88,SMART KASSEN SA DE CV,MX,ACTIVE,,,,,,
4469000001DI4Q5J8W89,CONAGRO ESPECIALIDAD AGRICOLAS SPR DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DI3NAI5602,PIEDRA LUNA CORASOL SA DE CV,MX,ACTIVE,,,,,,
4469000001DI509WDV79,CONZEP CONSTRUCTORA SA DE CV,MX,ACTIVE,,,,,,
4469000001DHNP3WXR64,ADELANTE VEINTIUNO SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001DHM9MXVE36,SANOFI AVENTIS PARAGUAY S.A.,PY,ACTIVE,,,,,,
4469000001DFV84HW071,NAVISTAR INTERNATIONAL TRUCK MEXICO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DI691RKY47,FIDEICOMISO WSC-VYNMSA II CIB/3604,MX,ACTIVE,,,,,,
4469000001DIF109XH72,"MOLINOS CENTRAL-HELVETIA, S.A.",GT,ACTIVE,,,,,,
4469000001DHCK019528,R EDIFICACIONES INMOBILIARIAS SA DE CV,MX,ACTIVE,,,,,,
4469000001DIENGIB518,ARRENDADORA Y COMERCIALIZADORA LINGO SA DE CV,MX,ACTIVE,,,,,,
4469000001DFV83ZDL16,NAVISTAR INTERNATIONAL MEXICO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DFV82NNR22,NAVISTAR COMERCIAL SA DE CV,MX,ACTIVE,,,,,,
4469000001DHF9HEDM60,LALA ADMINISTRACION Y CONTROL SA DE CV,MX,ACTIVE,,,,,,
4469000001DFV83LF976,INTERNATIONAL PARTS DISTRIBUTION S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DDT3GKXI95,INTERNATIONAL MOTORS MEXICO CV S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001DINI2HAS07,REFACCIONARIA CALIFORNIA SA DE CV,MX,ACTIVE,,,,,,
4469000001DHV0GKGY83,MOLINOS DEL FENIX SA DE CV,MX,ACTIVE,,,,,,
4469000001DHXILFZ069,FIDEICOMISO MAESTRO PORTAFOLIO INDUSTRIAL CIB/3944,MX,ACTIVE,,,,,,
4469000001DH3HZUSV63,FIDEICOMISO IRREVOCABLE DE ADMINISTRACIÓN Y FUENTE DE PAGO NÚMERO CIB/3608,MX,ACTIVE,,,,,,
4469000001DIT66L4Y14,"BANCO ACTINVER, S.A. POR CUENTA DEL FIDEICOMISO NO. 5297",MX,ACTIVE,,,,,,
4469000001DIT8SY1Y10,CARIA CAPITAL BI SC,MX,ACTIVE,,,,,,
4469000001DIQHPNSK05,SERVICIOS ADMINISTRATIVOS OSLO SA DE CV,MX,ACTIVE,,,,,,
4469000001DIRI50GF63,OXITENO MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001DIRKVELA46,JMMETEPEC SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001DINPCXWX83,"BANCO INBURSA, S.A., INSTITUCIÓN DE BANCA MÚLTIPLE, GRUPO FINANCIERO INBURSA, EN SU CARÁCTER DE FIDUCIARIO DEL FIDEICOMISO F/0008",MX,ACTIVE,,,,,,
4469000001DIONR25I45,LA COSMOPOLITANA SA DE CV,MX,ACTIVE,,,,,,
4469000001DFV835X881,TRANSPROTECCION AGENTE DE SEGUROS SA DE CV,MX,ACTIVE,,,,,,
4469000001DJBLUBKR88,TGI AMERICAN CONSULTING SA DE CV,MX,ACTIVE,,,,,,
4469000001DJ8WT57Q92,INDUSTRIAL GATE PUEBLA SA DE CV,MX,ACTIVE,,,,,,
4469000001DIOOBE0064,PROMOTORA DE INFRAESTRUCTURA DE READAPTACION SOCIAL SA DE CV,MX,ACTIVE,,,,,,
4469000001DJ8PL7LQ33,FINACTIV RENTA SA DE CV,MX,ACTIVE,,,,,,
4469000001DJ8UG96W42,BANCO VE POR MAS S.A. FIDEICOMISO 402,MX,ACTIVE,,,,,,
4469000001DJ0KOHG304,GIGO TRANSPORT MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001DIT01BNG98,ADMINISTRADORA DE SOLUCIONES SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001DJIWZVPP58,GRUPO SOLUFI S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DJKBDQWK43,SUPERA PRESTAMOS SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001DJLO57FT84,COMPAÑIA DE NO FERROSOS DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001DJU9AOAH03,UNION DE CREDITO AGRICOLA DE CAJEME SA DE CV,MX,ACTIVE,,,,,,
4469000001DJUAV1M854,DURAPLAY DE PARRAL S A P I DE CV,MX,ACTIVE,,,,,,
4469000001DJRC328X54,GOLDBERG-ZOGOVIC SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001DJWZCATR47,COMERCIALIZADORA ELORO SA,MX,ACTIVE,,,,,,
4469000001DIZ0SYQG20,TRANSBUSMEX ECATEPEC SA DE CV,MX,ACTIVE,,,,,,
